eventid	hhnum	pnum	date	placetype	placedist_s	totalpaid	breakfast	lunch	dinner_supper	snack_drink	desc
65592	108728	1	1/8/2013 12:00:00 AM	219	121.863580725024	0	1	0	0	0	Travel place (airport, hotel, truck stop)
65593	108728	1	1/8/2013 12:00:00 AM	219	121.863580725024	0	0	0	1	0	Travel place (airport, hotel, truck stop)
8642	110443	1	5/17/2012 12:00:00 AM	219		0	1	0	0	0	Travel place (airport, hotel, truck stop)
35521	112922	3	9/5/2012 12:00:00 AM	219	4.06213247480614	0	1	0	0	0	Travel place (airport, hotel, truck stop)
55066	112922	3	9/6/2012 12:00:00 AM	219		12	1	0	0	0	Travel place (airport, hotel, truck stop)
55071	112922	3	9/6/2012 12:00:00 AM	219		23	0	1	0	0	Travel place (airport, hotel, truck stop)
7904	114480	2	5/11/2012 12:00:00 AM	219		30	0	1	0	0	Travel place (airport, hotel, truck stop)
62927	115855	2	7/18/2012 12:00:00 AM	219		20.8	1	0	0	0	Travel place (airport, hotel, truck stop)
7646	115954	2	5/10/2012 12:00:00 AM	219		0	0	1	0	0	Travel place (airport, hotel, truck stop)
33468	116148	2	8/30/2012 12:00:00 AM	219		0	0	0	1	0	Travel place (airport, hotel, truck stop)
63753	104185	2	8/27/2012 12:00:00 AM	219	60.9738032210236	0	1	0	0	0	Travel place (airport, hotel, truck stop)
68255	111899	2	11/11/2012 12:00:00 AM	103		5.5	0	0	0	1	Convenience store
16664	112024	3	6/18/2012 12:00:00 AM	217	1.06030478191626	20.77	1	0	0	0	Restaurant, not further specified
47839	116165	2	10/19/2012 12:00:00 AM	402		6.41	0	1	0	0	Unknown
47856	116165	2	10/23/2012 12:00:00 AM	402		21.46	0	1	0	0	Unknown
6220	116326	1	4/29/2012 12:00:00 AM	402		3	0	0	0	0	Unknown
6221	116326	1	4/29/2012 12:00:00 AM	402		0.5	0	0	0	0	Unknown
27918	110098	2	7/3/2012 12:00:00 AM	122		6.35	0	1	0	0	Supermarket
46387	114680	2	6/21/2012 12:00:00 AM	122		20.69	0	0	0	1	Supermarket
46641	114680	2	6/21/2012 12:00:00 AM	122	1.05364131846067	11.95	0	1	0	0	Supermarket
46645	114680	1	6/15/2012 12:00:00 AM	122		21.94	0	0	0	0	Supermarket
46654	114680	1	6/16/2012 12:00:00 AM	122		23.16	0	0	0	0	Supermarket
46656	114680	1	6/20/2012 12:00:00 AM	122		5.98	0	0	0	1	Supermarket
51863	112618	1	11/13/2012 12:00:00 AM	217	19.2293605568831	0	1	0	0	0	Restaurant, not further specified
67842	115091	2	10/28/2012 12:00:00 AM	204		15	0	1	0	0	Café & bakery-café
27515	106558	1	8/11/2012 12:00:00 AM	218		25.83	0	0	1	0	Sandwich shop (including deli & salad shops)
26415	106558	1	8/9/2012 12:00:00 AM	206	4.22388656388053	25.83	0	0	1	0	Coffee shop (including tea house)
63303	106558	1	8/14/2012 12:00:00 AM	206	4.22388656388053	11.84	0	0	1	0	Coffee shop (including tea house)
11563	106982	1	5/20/2012 12:00:00 AM	205	14.8466063191851	14.78	0	1	0	0	Chicken restaurant
49993	108426	3	10/29/2012 12:00:00 AM	205	5.02146836127705	7.82	0	1	0	0	Chicken restaurant
41373	110367	1	9/25/2012 12:00:00 AM	205		7	0	1	0	0	Chicken restaurant
27446	111698	1	8/12/2012 12:00:00 AM	205	3.34155649188788	11.72	0	0	1	0	Chicken restaurant
19548	112983	1	7/6/2012 12:00:00 AM	205	4.83919236851849	3.73	0	0	0	1	Chicken restaurant
7117	118029	1	5/10/2012 12:00:00 AM	205	7.33211875688315	18.11	0	0	1	0	Chicken restaurant
14311	120008	5	6/14/2012 12:00:00 AM	205	4.6818538962379	6.95	0	1	0	0	Chicken restaurant
13844	102105	1	6/9/2012 12:00:00 AM	402		0	0	1	0	0	Unknown
35355	111236	1	9/7/2012 12:00:00 AM	211	44.8088049957847	51.57	0	1	0	0	Restaurant, American
40349	108976	1	9/25/2012 12:00:00 AM	214	30.4531913759972	16.67	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
45214	112456	1	10/11/2012 12:00:00 AM	110		7.23	1	0	0	0	Gas station/market
45227	112456	1	10/15/2012 12:00:00 AM	110		14.46	1	0	0	0	Gas station/market
45230	112456	2	10/11/2012 12:00:00 AM	110		7.23	1	0	0	0	Gas station/market
46003	112456	1	10/16/2012 12:00:00 AM	110		7.23	1	0	0	0	Gas station/market
46005	112456	1	10/17/2012 12:00:00 AM	110		7.23	0	1	0	0	Gas station/market
68612	112456	1	10/12/2012 12:00:00 AM	110		7.23	1	0	0	0	Gas station/market
29268	106596	1	8/17/2012 12:00:00 AM	219	36.5705959233141	0	0	0	0	1	Travel place (airport, hotel, truck stop)
63539	106596	1	8/17/2012 12:00:00 AM	219		0	0	0	0	0	Travel place (airport, hotel, truck stop)
26893	107423	2	8/8/2012 12:00:00 AM	402		1.97	1	0	0	0	Unknown
42767	110544	4	10/5/2012 12:00:00 AM	211	81.3765991088828	0	0	1	0	0	Restaurant, American
49956	100558	1	10/28/2012 12:00:00 AM	201	1.29457030029044	8.75	1	0	0	0	Bakery (including bagel, donut, and cookie shops)
50016	100558	2	10/30/2012 12:00:00 AM	201	1.29457030029044	3.6	1	0	0	0	Bakery (including bagel, donut, and cookie shops)
60447	103990	2	7/26/2012 12:00:00 AM	211		44.49	0	0	1	0	Restaurant, American
60970	100664	2	8/3/2012 12:00:00 AM	217	4.72589416958132	41.51	0	0	0	1	Restaurant, not further specified
44459	115785	1	10/11/2012 12:00:00 AM	217	4.57175639907807	18.31	0	0	1	0	Restaurant, not further specified
34457	113017	1	9/4/2012 12:00:00 AM	217	4.44475441160978	112	0	0	1	0	Restaurant, not further specified
30790	116589	2	8/21/2012 12:00:00 AM	217	8.36775984762462	7	0	1	0	0	Restaurant, not further specified
26358	103075	1	8/8/2012 12:00:00 AM	217	3.99389458883699	0	0	1	0	0	Restaurant, not further specified
24063	107119	1	7/30/2012 12:00:00 AM	217	1.22827364817695	44.44	0	0	1	0	Restaurant, not further specified
69674	106322	4	11/17/2012 12:00:00 AM	217		0	0	0	1	0	Restaurant, not further specified
50733	113490	1	11/8/2012 12:00:00 AM	217	0.847667578902163	87.99	0	0	1	0	Restaurant, not further specified
43376	118155	3	10/6/2012 12:00:00 AM	217	0.936245665716107	0	0	0	1	0	Restaurant, not further specified
43377	118155	3	10/7/2012 12:00:00 AM	217	0.936245665716107	0	0	0	1	0	Restaurant, not further specified
62539	118155	3	10/7/2012 12:00:00 AM	217		0	0	1	0	0	Restaurant, not further specified
66131	100408	1	1/10/2013 12:00:00 AM	218	3.29201828673608	33.15	0	0	1	0	Sandwich shop (including deli & salad shops)
70906	100408	1	1/10/2013 12:00:00 AM	218	4.16294732955787		0	0	0	0	Sandwich shop (including deli & salad shops)
55837	100663	1	8/23/2012 12:00:00 AM	218	4.11259012804252	15.6	0	0	1	1	Sandwich shop (including deli & salad shops)
59936	101705	2	9/19/2012 12:00:00 AM	218		0	0	1	0	0	Sandwich shop (including deli & salad shops)
54951	102837	1	11/21/2012 12:00:00 AM	218	0.970193376079098	9.05	0	1	0	0	Sandwich shop (including deli & salad shops)
42336	104124	1	10/3/2012 12:00:00 AM	218	13.1134822076065	9.57	0	1	0	0	Sandwich shop (including deli & salad shops)
38204	105683	1	9/17/2012 12:00:00 AM	218	2.4042500968388	6.66	0	1	0	0	Sandwich shop (including deli & salad shops)
38210	105683	2	9/17/2012 12:00:00 AM	218	2.4042500968388	7.3	0	1	0	0	Sandwich shop (including deli & salad shops)
59213	106624	2	12/10/2012 12:00:00 AM	218	9.13777321454374	9.57	0	1	0	0	Sandwich shop (including deli & salad shops)
66522	106784	1	1/16/2013 12:00:00 AM	218	8.89199396374907	14.96	0	0	0	1	Sandwich shop (including deli & salad shops)
37661	108214	1	9/16/2012 12:00:00 AM	218		0	0	1	0	0	Sandwich shop (including deli & salad shops)
63725	108214	1	9/16/2012 12:00:00 AM	218		0	0	0	1	0	Sandwich shop (including deli & salad shops)
60087	108299	1	12/12/2012 12:00:00 AM	218	18.1250995085169	7.57	0	1	0	0	Sandwich shop (including deli & salad shops)
60089	108299	1	12/13/2012 12:00:00 AM	218	18.1250995085169	9.62	0	1	0	0	Sandwich shop (including deli & salad shops)
61084	108299	1	12/15/2012 12:00:00 AM	218	18.1250995085169	8.64	0	1	0	0	Sandwich shop (including deli & salad shops)
61088	108299	1	12/17/2012 12:00:00 AM	218	18.1250995085169	4.57	0	1	0	0	Sandwich shop (including deli & salad shops)
61092	108299	1	12/18/2012 12:00:00 AM	218	18.1250995085169	7.57	0	1	0	0	Sandwich shop (including deli & salad shops)
66192	108502	1	1/11/2013 12:00:00 AM	218	0.711241508472093	20.64	0	1	0	0	Sandwich shop (including deli & salad shops)
44746	108601	2	10/12/2012 12:00:00 AM	218		0	0	1	0	0	Sandwich shop (including deli & salad shops)
33206	109208	1	8/29/2012 12:00:00 AM	218	10.2271639313728	0	0	1	0	0	Sandwich shop (including deli & salad shops)
62107	109900	2	7/1/2012 12:00:00 AM	218		4.5	0	1	0	0	Sandwich shop (including deli & salad shops)
6366	110442	1	4/30/2012 12:00:00 AM	218		11.53	0	0	0	0	Sandwich shop (including deli & salad shops)
66817	111748	1	1/17/2013 12:00:00 AM	218	8.91261334109042	8.44	0	1	0	0	Sandwich shop (including deli & salad shops)
66657	112144	1	1/17/2013 12:00:00 AM	218	1.20664666785835	19.37	0	1	0	0	Sandwich shop (including deli & salad shops)
47481	112673	1	10/17/2012 12:00:00 AM	218	0.761514089362272	11.39	0	1	0	0	Sandwich shop (including deli & salad shops)
11611	112946	1	5/31/2012 12:00:00 AM	218	10.5559127393711	5.19	0	0	0	1	Sandwich shop (including deli & salad shops)
34201	112959	1	9/4/2012 12:00:00 AM	218	0.320529387852157	7.48	0	0	1	0	Sandwich shop (including deli & salad shops)
65018	113525	1	1/6/2013 12:00:00 AM	218	6.69874104888423	3.45	0	1	0	0	Sandwich shop (including deli & salad shops)
31157	115497	4	8/18/2012 12:00:00 AM	218	9.00951057716483	0	0	0	1	0	Sandwich shop (including deli & salad shops)
31160	115497	4	8/20/2012 12:00:00 AM	218	9.00951057716483	0	0	0	1	0	Sandwich shop (including deli & salad shops)
31161	115497	4	8/23/2012 12:00:00 AM	218	9.00951057716483	0	0	0	1	0	Sandwich shop (including deli & salad shops)
31167	115497	3	8/21/2012 12:00:00 AM	218	9.00951057716483	0	0	1	0	0	Sandwich shop (including deli & salad shops)
57050	115497	1	8/18/2012 12:00:00 AM	218		0	0	1	0	0	Sandwich shop (including deli & salad shops)
54047	117162	1	11/19/2012 12:00:00 AM	218	1.00990175817072	7.26	0	0	1	0	Sandwich shop (including deli & salad shops)
66493	119458	1	1/14/2013 12:00:00 AM	218	24.2744085932757	14.73	0	1	0	0	Sandwich shop (including deli & salad shops)
26039	102123	2	8/2/2012 12:00:00 AM	204		6	0	1	0	0	Café & bakery-café
26040	102123	2	8/3/2012 12:00:00 AM	204		10	0	1	0	0	Café & bakery-café
55733	102123	2	8/1/2012 12:00:00 AM	204		6	0	1	0	0	Café & bakery-café
70533	106784	1	1/16/2013 12:00:00 AM	402		14.96	0	1	0	0	Unknown
55351	105080	2	11/26/2012 12:00:00 AM	402		8.92	0	1	0	0	Unknown
16241	110547	1	6/24/2012 12:00:00 AM	207	2.38413165838879	9.13	0	0	0	1	Dairy desserts (ice cream, frozen yogurt)
31022	100831	2	8/23/2012 12:00:00 AM	207	21.1487407332082	6.35	0	0	0	1	Dairy desserts (ice cream, frozen yogurt)
26940	100203	2	8/9/2012 12:00:00 AM	319		1	0	1	0	0	Meals on Wheels
52351	101031	2	11/15/2012 12:00:00 AM	319		2.5	0	1	0	0	Meals on Wheels
53126	101031	2	11/12/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
53127	101031	2	11/13/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
53128	101031	2	11/14/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
53129	101031	2	11/16/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
68725	101031	1	11/15/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
16831	101478	2	6/27/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
16835	101478	2	6/29/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
28855	101478	2	6/23/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
7733	101602	3	5/14/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
8506	101602	3	5/16/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
12998	103839	1	6/7/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
12999	103839	2	6/7/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
13538	103839	2	6/11/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
14062	103839	1	6/12/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
14063	103839	1	6/12/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
63471	103839	1	6/8/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
63472	103839	2	6/13/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
45953	104272	1	10/15/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
45956	104272	1	10/17/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
45961	104272	1	10/16/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
46769	104272	1	10/18/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
46771	104272	1	10/19/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
44390	107099	2	10/11/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
44398	107099	2	10/12/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
45095	107099	2	10/15/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
46073	107099	1	10/16/2012 12:00:00 AM	319		0	0	1	0	1	Meals on Wheels
46079	107099	1	10/17/2012 12:00:00 AM	319		0	0	1	0	1	Meals on Wheels
12563	107180	3	5/25/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
14454	107754	2	6/12/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
14456	107754	2	6/13/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
8509	108287	1	5/10/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
8510	108287	1	5/11/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
8515	108287	1	5/14/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
8516	108287	1	5/15/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
8517	108287	1	5/16/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
16430	109893	1	6/25/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
16432	109893	1	6/26/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
16683	109893	1	6/27/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
16684	109893	2	6/28/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
16963	109893	1	6/28/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
16964	109893	1	6/29/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
16965	109893	2	6/27/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
32499	109893	2	6/26/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
32502	109893	2	6/28/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
41382	110367	4	9/23/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
41383	110367	4	9/24/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
41384	110367	4	9/25/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
41386	110367	4	9/26/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
41387	110367	4	9/27/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
41388	110367	4	9/28/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
41389	110367	4	9/29/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
52710	110702	1	7/8/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
59628	111627	1	5/16/2012 12:00:00 AM	319		3	0	1	0	0	Meals on Wheels
59637	111627	1	5/16/2012 12:00:00 AM	319			0	0	0	1	Meals on Wheels
59648	111627	1	5/18/2012 12:00:00 AM	319		3	0	1	0	0	Meals on Wheels
59651	111627	1	5/18/2012 12:00:00 AM	319			0	0	0	1	Meals on Wheels
59660	111627	1	5/21/2012 12:00:00 AM	319		3	0	1	0	0	Meals on Wheels
59662	111627	1	5/21/2012 12:00:00 AM	319			0	0	0	1	Meals on Wheels
59664	111627	1	5/22/2012 12:00:00 AM	319		3	0	1	0	0	Meals on Wheels
59666	111627	1	5/22/2012 12:00:00 AM	319		0	0	0	0	1	Meals on Wheels
8139	112693	2	5/8/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
8140	112693	2	5/9/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
8141	112693	2	5/10/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
8142	112693	2	5/11/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
8143	112693	2	5/14/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
7729	113032	1	5/13/2012 12:00:00 AM	319		0	0	0	0	0	Meals on Wheels
36210	115312	1	9/11/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
36211	115312	1	9/12/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
37181	115312	1	9/13/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
37183	115312	1	9/14/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
37616	115312	1	9/17/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
39682	115527	1	9/23/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
39683	115527	1	9/24/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
40591	115527	1	9/25/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
40592	115527	1	9/26/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
40593	115527	1	9/27/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
41106	115527	1	9/28/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
50972	116965	1	11/10/2012 12:00:00 AM	319		0	0	1	0	0	Meals on Wheels
67835	117807	1	12/5/2012 12:00:00 AM	319		0	0	0	1	0	Meals on Wheels
69875	118188	1	10/26/2012 12:00:00 AM	122	3.26197643277996	44.61	0	1	1	0	Supermarket
69158	108176	3	11/19/2012 12:00:00 AM	402		4	0	0	0	0	Unknown
67751	104004	2	12/14/2012 12:00:00 AM	402		4	0	0	0	1	Unknown
11205	112946	1	5/29/2012 12:00:00 AM	211	20.5862435323932	0	0	0	1	0	Restaurant, American
17951	108338	1	7/3/2012 12:00:00 AM	103	16.2211224702881	8.89	0	1	0	0	Convenience store
7582	101602	1	5/12/2012 12:00:00 AM	121		6.53	0	1	0	0	Super store
46040	104460	1	10/17/2012 12:00:00 AM	121	109.049793865591	5.56	1	0	0	0	Super store
63330	104607	1	5/30/2012 12:00:00 AM	121		0.99	0	0	0	1	Super store
17161	109914	1	6/30/2012 12:00:00 AM	121	1.87081813473036	20.99	0	0	1	0	Super store
17410	109914	4	7/2/2012 12:00:00 AM	121	1.87081813473036	2.54	0	0	0	1	Super store
20308	110401	1	7/16/2012 12:00:00 AM	121	12.7125077127464	2.87	0	0	0	1	Super store
21346	110401	1	7/21/2012 12:00:00 AM	121	16.4302891981475	0.88	0	0	0	1	Super store
63592	115452	1	7/13/2012 12:00:00 AM	121	0.386877953615444	35.26	0	1	0	0	Super store
43011	116293	1	10/6/2012 12:00:00 AM	121	108.966139633209	2.49	0	0	0	1	Super store
25793	117255	1	8/6/2012 12:00:00 AM	121	112.907454681565	2.19	0	1	0	0	Super store
12150	117530	2	6/3/2012 12:00:00 AM	121	7.88512989975897	3	0	0	0	1	Super store
58651	119647	1	12/6/2012 12:00:00 AM	121	27.0057373631379	5.52	1	0	0	0	Super store
31297	118806	1	8/18/2012 12:00:00 AM	211	5.28843064004134	0	1	0	0	0	Restaurant, American
31325	118806	3	8/18/2012 12:00:00 AM	211	5.28843064004134	0	1	0	0	0	Restaurant, American
31332	118806	5	8/18/2012 12:00:00 AM	211	5.28843064004134	0	1	0	0	0	Restaurant, American
34383	101525	1	9/2/2012 12:00:00 AM	211	175.554064892199	8.28	0	0	1	0	Restaurant, American
55707	103737	2	7/14/2012 12:00:00 AM	402		0	0	1	0	0	Unknown
19600	110479	1	7/13/2012 12:00:00 AM	211	9.82451671492981	25.27	0	0	1	0	Restaurant, American
37184	115312	1	9/14/2012 12:00:00 AM	211	8.41922722065586	0	0	0	1	0	Restaurant, American
37262	103623	1	9/14/2012 12:00:00 AM	217	1.15438088651241	94.5	0	0	1	0	Restaurant, not further specified
14449	114255	2	6/13/2012 12:00:00 AM	217	10.7073534912186	249.32	0	0	1	0	Restaurant, not further specified
47805	103186	1	10/23/2012 12:00:00 AM	218	3.46876181288122	11.98	0	1	0	0	Sandwich shop (including deli & salad shops)
27008	118578	2	8/10/2012 12:00:00 AM	217	1.18120488008952	23.25	0	1	0	0	Restaurant, not further specified
55935	109055	1	11/27/2012 12:00:00 AM	206		1.1	0	0	0	1	Coffee shop (including tea house)
28513	107366	1	8/13/2012 12:00:00 AM	207	0.388295128687927	3.49	0	0	0	1	Dairy desserts (ice cream, frozen yogurt)
52241	105643	1	9/27/2012 12:00:00 AM	214	1.31994295833279	58.84	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
12778	112609	1	6/2/2012 12:00:00 AM	217		0	0	0	0	1	Restaurant, not further specified
27400	113214	1	8/8/2012 12:00:00 AM	217	2.3216101433695	12.99	0	0	1	0	Restaurant, not further specified
46770	109294	1	10/18/2012 12:00:00 AM	219	8.92146324239778	0	0	0	0	1	Travel place (airport, hotel, truck stop)
19635	119817	1	7/14/2012 12:00:00 AM	204		5	0	1	0	0	Café & bakery-café
20168	119817	1	7/15/2012 12:00:00 AM	204		5	0	1	0	0	Café & bakery-café
35704	117095	1	9/10/2012 12:00:00 AM	218	0.689134229947984	9.94	0	0	1	0	Sandwich shop (including deli & salad shops)
60987	112058	3	7/3/2012 12:00:00 AM	214		13.98	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
29955	118333	1	8/18/2012 12:00:00 AM	214		5	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
31455	101417	1	8/23/2012 12:00:00 AM	214		0	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
26044	102123	2	8/1/2012 12:00:00 AM	214		17	0	0	0	0	Restaurant, Mexican/Tex-Mex/Latin American
67845	104198	6	11/29/2012 12:00:00 AM	214		12.64	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
47679	107191	1	10/17/2012 12:00:00 AM	214		23	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
11256	111579	1	5/21/2012 12:00:00 AM	214	926.685958326104	0	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
64725	116753	1	8/27/2012 12:00:00 AM	214		0	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
17217	109914	2	6/27/2012 12:00:00 AM	220		3	0	0	1	0	Vending machine, food truck
46910	114527	1	10/20/2012 12:00:00 AM	220		10	0	1	0	0	Vending machine, food truck
56887	115172	1	12/3/2012 12:00:00 AM	214	1.3449314724696	10	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
48266	112296	1	10/20/2012 12:00:00 AM	214		3.05	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
27089	113379	1	8/10/2012 12:00:00 AM	214	5.10847634859609	22.86	0	1	0	0	Restaurant, Mexican/Tex-Mex/Latin American
8303	114276	1	5/13/2012 12:00:00 AM	214	14.6393557822386	32	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
8307	114276	2	5/13/2012 12:00:00 AM	214	14.6393557822386	36	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
31459	101417	1	8/24/2012 12:00:00 AM	211	21.4011260864729	0	0	1	0	0	Restaurant, American
64022	112009	1	7/4/2012 12:00:00 AM	211		2.37	0	0	1	0	Restaurant, American
7563	103935	1	5/12/2012 12:00:00 AM	214	4.80460455375294	44.25	0	0	1	0	Restaurant, Mexican/Tex-Mex/Latin American
65925	106705	1	12/24/2012 12:00:00 AM	102	0.201003669432639	11.08	0	1	0	0	Combination grocery/other
59574	107534	1	6/14/2012 12:00:00 AM	102	0.460615125313383	0	0	1	0	0	Combination grocery/other
28329	107599	1	8/14/2012 12:00:00 AM	102	0.306000456379987	3	0	1	0	0	Combination grocery/other
65935	106705	2	12/24/2012 12:00:00 AM	217		8.46	0	0	1	0	Restaurant, not further specified
